entity_type,json_payload
Order,"{""id"": 359, ""user_id"": 40, ""total"": 1862.73, ""date"": ""2023-05-24T09:47:48"", ""items"": [{""batch_id"": 145, ""qty"": 1, ""price"": 558.33}, {""batch_id"": 137, ""qty"": 2, ""price"": 652.2}], ""driver_id"": 3}"
Order,"{""id"": 360, ""user_id"": 69, ""total"": 10376.78, ""date"": ""2023-11-07T14:31:58"", ""items"": [{""batch_id"": 105, ""qty"": 3, ""price"": 2149.78}, {""batch_id"": 120, ""qty"": 2, ""price"": 567.07}, {""batch_id"": 113, ""qty"": 5, ""price"": 558.66}], ""driver_id"": 7}"
Order,"{""id"": 361, ""user_id"": 87, ""total"": 3031.8, ""date"": ""2023-08-09T21:58:30"", ""items"": [{""batch_id"": 126, ""qty"": 4, ""price"": 350.4}, {""batch_id"": 21, ""qty"": 1, ""price"": 1630.2}], ""driver_id"": 9}"
Order,"{""id"": 362, ""user_id"": 93, ""total"": 1501.68, ""date"": ""2022-02-17T11:54:19"", ""items"": [{""batch_id"": 68, ""qty"": 4, ""price"": 375.42}], ""driver_id"": 6}"
Order,"{""id"": 363, ""user_id"": 76, ""total"": 1501.68, ""date"": ""2022-01-28T20:22:53"", ""items"": [{""batch_id"": 68, ""qty"": 2, ""price"": 375.42}, {""batch_id"": 68, ""qty"": 2, ""price"": 375.42}], ""driver_id"": 5}"
Order,"{""id"": 364, ""user_id"": 94, ""total"": 6103.3, ""date"": ""2025-12-26T14:57:19"", ""items"": [{""batch_id"": 87, ""qty"": 1, ""price"": 604.38}, {""batch_id"": 96, ""qty"": 2, ""price"": 2372.57}, {""batch_id"": 7, ""qty"": 1, ""price"": 753.78}], ""driver_id"": 11}"
Order,"{""id"": 365, ""user_id"": 14, ""total"": 0.0, ""date"": ""2022-01-01T13:12:50"", ""items"": [], ""driver_id"": 4}"
Order,"{""id"": 366, ""user_id"": 19, ""total"": 10352.84, ""date"": ""2024-08-18T21:03:02"", ""items"": [{""batch_id"": 72, ""qty"": 3, ""price"": 435.28}, {""batch_id"": 93, ""qty"": 4, ""price"": 2261.75}], ""driver_id"": 11}"
Order,"{""id"": 367, ""user_id"": 74, ""total"": 34485.93, ""date"": ""2023-01-18T15:24:48"", ""items"": [{""batch_id"": 29, ""qty"": 5, ""price"": 6033.93}, {""batch_id"": 130, ""qty"": 4, ""price"": 327.34}, {""batch_id"": 108, ""qty"": 2, ""price"": 507.25}, {""batch_id"": 98, ""qty"": 1, ""price"": 1992.42}], ""driver_id"": 5}"
Order,"{""id"": 368, ""user_id"": 25, ""total"": 10376.06, ""date"": ""2025-06-22T02:39:36"", ""items"": [{""batch_id"": 73, ""qty"": 5, ""price"": 457.41}, {""batch_id"": 147, ""qty"": 1, ""price"": 660.77}, {""batch_id"": 32, ""qty"": 5, ""price"": 1331.7}, {""batch_id"": 128, ""qty"": 2, ""price"": 384.87}], ""driver_id"": 3}"
Order,"{""id"": 369, ""user_id"": 103, ""total"": 11308.75, ""date"": ""2024-08-06T03:41:09"", ""items"": [{""batch_id"": 93, ""qty"": 5, ""price"": 2261.75}], ""driver_id"": 9}"
Order,"{""id"": 370, ""user_id"": 20, ""total"": 1968.0, ""date"": ""2025-10-26T10:04:59"", ""items"": [{""batch_id"": 149, ""qty"": 3, ""price"": 656.0}], ""driver_id"": 8}"
Order,"{""id"": 371, ""user_id"": 65, ""total"": 10129.21, ""date"": ""2024-02-27T12:52:00"", ""items"": [{""batch_id"": 19, ""qty"": 5, ""price"": 1753.79}, {""batch_id"": 70, ""qty"": 3, ""price"": 453.42}], ""driver_id"": 10}"
Order,"{""id"": 372, ""user_id"": 75, ""total"": 3273.75, ""date"": ""2023-04-27T14:29:22"", ""items"": [{""batch_id"": 108, ""qty"": 2, ""price"": 507.25}, {""batch_id"": 126, ""qty"": 5, ""price"": 350.4}, {""batch_id"": 108, ""qty"": 1, ""price"": 507.25}], ""driver_id"": 5}"
Order,"{""id"": 373, ""user_id"": 89, ""total"": 912.1, ""date"": ""2024-10-29T15:49:03"", ""items"": [{""batch_id"": 75, ""qty"": 2, ""price"": 456.05}], ""driver_id"": 5}"
Order,"{""id"": 374, ""user_id"": 76, ""total"": 7026.75, ""date"": ""2022-06-23T00:42:19"", ""items"": [{""batch_id"": 54, ""qty"": 1, ""price"": 188.97}, {""batch_id"": 34, ""qty"": 3, ""price"": 1139.63}, {""batch_id"": 34, ""qty"": 3, ""price"": 1139.63}], ""driver_id"": 6}"
Order,"{""id"": 375, ""user_id"": 99, ""total"": 4198.02, ""date"": ""2023-01-19T01:21:14"", ""items"": [{""batch_id"": 130, ""qty"": 5, ""price"": 327.34}, {""batch_id"": 14, ""qty"": 4, ""price"": 640.33}], ""driver_id"": 5}"
Order,"{""id"": 376, ""user_id"": 77, ""total"": 1402.71, ""date"": ""2025-12-14T19:44:23"", ""items"": [{""batch_id"": 71, ""qty"": 3, ""price"": 467.57}], ""driver_id"": 2}"
Order,"{""id"": 377, ""user_id"": 105, ""total"": 10964.5, ""date"": ""2024-07-31T07:28:15"", ""items"": [{""batch_id"": 97, ""qty"": 5, ""price"": 2192.9}], ""driver_id"": 9}"
Order,"{""id"": 378, ""user_id"": 106, ""total"": 3553.61, ""date"": ""2025-05-28T04:14:36"", ""items"": [{""batch_id"": 128, ""qty"": 1, ""price"": 384.87}, {""batch_id"": 149, ""qty"": 2, ""price"": 656.0}, {""batch_id"": 73, ""qty"": 2, ""price"": 457.41}, {""batch_id"": 49, ""qty"": 4, ""price"": 235.48}], ""driver_id"": 5}"
Order,"{""id"": 379, ""user_id"": 83, ""total"": 6583.07, ""date"": ""2025-04-21T15:59:40"", ""items"": [{""batch_id"": 9, ""qty"": 4, ""price"": 758.48}, {""batch_id"": 8, ""qty"": 5, ""price"": 709.83}], ""driver_id"": 4}"
Order,"{""id"": 380, ""user_id"": 59, ""total"": 29613.73, ""date"": ""2022-12-11T19:04:34"", ""items"": [{""batch_id"": 102, ""qty"": 5, ""price"": 2077.39}, {""batch_id"": 104, ""qty"": 5, ""price"": 1998.24}, {""batch_id"": 14, ""qty"": 5, ""price"": 640.33}, {""batch_id"": 29, ""qty"": 1, ""price"": 6033.93}], ""driver_id"": 10}"
Order,"{""id"": 381, ""user_id"": 12, ""total"": 5773.96, ""date"": ""2022-07-05T13:36:33"", ""items"": [{""batch_id"": 122, ""qty"": 5, ""price"": 332.16}, {""batch_id"": 134, ""qty"": 1, ""price"": 324.06}, {""batch_id"": 16, ""qty"": 2, ""price"": 1570.49}, {""batch_id"": 134, ""qty"": 2, ""price"": 324.06}], ""driver_id"": 4}"
Order,"{""id"": 382, ""user_id"": 55, ""total"": 2385.63, ""date"": ""2025-09-18T13:38:56"", ""items"": [{""batch_id"": 66, ""qty"": 1, ""price"": 478.62}, {""batch_id"": 87, ""qty"": 1, ""price"": 604.38}, {""batch_id"": 40, ""qty"": 1, ""price"": 1302.63}], ""driver_id"": 11}"
Order,"{""id"": 383, ""user_id"": 12, ""total"": 10395.68, ""date"": ""2025-11-30T09:27:37"", ""items"": [{""batch_id"": 100, ""qty"": 4, ""price"": 2598.92}], ""driver_id"": 8}"
Order,"{""id"": 384, ""user_id"": 83, ""total"": 813.9, ""date"": ""2023-03-04T16:19:08"", ""items"": [{""batch_id"": 3, ""qty"": 1, ""price"": 612.09}, {""batch_id"": 48, ""qty"": 1, ""price"": 201.81}], ""driver_id"": 4}"
Order,"{""id"": 385, ""user_id"": 54, ""total"": 6268.72, ""date"": ""2025-09-05T05:19:17"", ""items"": [{""batch_id"": 49, ""qty"": 4, ""price"": 235.48}, {""batch_id"": 32, ""qty"": 4, ""price"": 1331.7}], ""driver_id"": 8}"
Order,"{""id"": 386, ""user_id"": 72, ""total"": 7120.92, ""date"": ""2024-03-23T20:36:00"", ""items"": [{""batch_id"": 125, ""qty"": 1, ""price"": 362.54}, {""batch_id"": 124, ""qty"": 4, ""price"": 348.27}, {""batch_id"": 31, ""qty"": 4, ""price"": 1167.19}, {""batch_id"": 124, ""qty"": 2, ""price"": 348.27}], ""driver_id"": 5}"
Order,"{""id"": 387, ""user_id"": 46, ""total"": 5335.52, ""date"": ""2024-12-28T23:38:21"", ""items"": [{""batch_id"": 44, ""qty"": 3, ""price"": 1354.98}, {""batch_id"": 36, ""qty"": 1, ""price"": 1270.58}], ""driver_id"": 8}"
Order,"{""id"": 388, ""user_id"": 53, ""total"": 10209.65, ""date"": ""2024-12-01T10:02:40"", ""items"": [{""batch_id"": 18, ""qty"": 3, ""price"": 1780.17}, {""batch_id"": 36, ""qty"": 3, ""price"": 1270.58}, {""batch_id"": 90, ""qty"": 1, ""price"": 601.35}, {""batch_id"": 75, ""qty"": 1, ""price"": 456.05}], ""driver_id"": 11}"
Order,"{""id"": 389, ""user_id"": 17, ""total"": 6419.36, ""date"": ""2023-01-10T07:41:50"", ""items"": [{""batch_id"": 111, ""qty"": 5, ""price"": 499.38}, {""batch_id"": 59, ""qty"": 4, ""price"": 660.45}, {""batch_id"": 14, ""qty"": 2, ""price"": 640.33}], ""driver_id"": 8}"
Order,"{""id"": 390, ""user_id"": 95, ""total"": 15655.94, ""date"": ""2022-06-26T04:03:17"", ""items"": [{""batch_id"": 20, ""qty"": 2, ""price"": 1552.23}, {""batch_id"": 104, ""qty"": 4, ""price"": 1998.24}, {""batch_id"": 34, ""qty"": 4, ""price"": 1139.63}], ""driver_id"": 6}"
Order,"{""id"": 391, ""user_id"": 109, ""total"": 5638.9, ""date"": ""2022-12-27T17:50:00"", ""items"": [{""batch_id"": 135, ""qty"": 1, ""price"": 381.7}, {""batch_id"": 108, ""qty"": 3, ""price"": 507.25}, {""batch_id"": 14, ""qty"": 3, ""price"": 640.33}, {""batch_id"": 146, ""qty"": 3, ""price"": 604.82}], ""driver_id"": 2}"
Order,"{""id"": 392, ""user_id"": 104, ""total"": 2669.33, ""date"": ""2022-12-23T06:34:30"", ""items"": [{""batch_id"": 14, ""qty"": 1, ""price"": 640.33}, {""batch_id"": 108, ""qty"": 4, ""price"": 507.25}], ""driver_id"": 10}"
Order,"{""id"": 393, ""user_id"": 14, ""total"": 11377.13, ""date"": ""2022-05-07T19:04:46"", ""items"": [{""batch_id"": 20, ""qty"": 5, ""price"": 1552.23}, {""batch_id"": 132, ""qty"": 5, ""price"": 334.93}, {""batch_id"": 122, ""qty"": 3, ""price"": 332.16}, {""batch_id"": 54, ""qty"": 5, ""price"": 188.97}], ""driver_id"": 4}"
Order,"{""id"": 394, ""user_id"": 15, ""total"": 2586.78, ""date"": ""2023-01-23T06:57:30"", ""items"": [{""batch_id"": 59, ""qty"": 3, ""price"": 660.45}, {""batch_id"": 48, ""qty"": 3, ""price"": 201.81}], ""driver_id"": 9}"
Order,"{""id"": 395, ""user_id"": 95, ""total"": 1068.28, ""date"": ""2023-09-06T02:35:04"", ""items"": [{""batch_id"": 116, ""qty"": 2, ""price"": 534.14}], ""driver_id"": 5}"
Order,"{""id"": 396, ""user_id"": 12, ""total"": 6355.32, ""date"": ""2022-08-10T06:57:25"", ""items"": [{""batch_id"": 148, ""qty"": 3, ""price"": 570.24}, {""batch_id"": 134, ""qty"": 2, ""price"": 324.06}, {""batch_id"": 104, ""qty"": 2, ""price"": 1998.24}], ""driver_id"": 3}"
Order,"{""id"": 397, ""user_id"": 29, ""total"": 6243.33, ""date"": ""2023-09-28T20:07:26"", ""items"": [{""batch_id"": 125, ""qty"": 5, ""price"": 362.54}, {""batch_id"": 76, ""qty"": 3, ""price"": 549.7}, {""batch_id"": 51, ""qty"": 3, ""price"": 214.99}, {""batch_id"": 116, ""qty"": 4, ""price"": 534.14}], ""driver_id"": 11}"
Order,"{""id"": 398, ""user_id"": 55, ""total"": 1848.28, ""date"": ""2026-02-23T01:08:27"", ""items"": [{""batch_id"": 64, ""qty"": 4, ""price"": 462.07}], ""driver_id"": 11}"
Order,"{""id"": 399, ""user_id"": 21, ""total"": 2355.8, ""date"": ""2025-12-10T11:45:16"", ""items"": [{""batch_id"": 74, ""qty"": 5, ""price"": 471.16}], ""driver_id"": 9}"
Order,"{""id"": 400, ""user_id"": 15, ""total"": 6371.5, ""date"": ""2025-10-04T17:51:55"", ""items"": [{""batch_id"": 32, ""qty"": 3, ""price"": 1331.7}, {""batch_id"": 103, ""qty"": 1, ""price"": 2376.4}], ""driver_id"": 9}"
Order,"{""id"": 401, ""user_id"": 46, ""total"": 3685.08, ""date"": ""2023-04-16T00:48:49"", ""items"": [{""batch_id"": 63, ""qty"": 4, ""price"": 414.02}, {""batch_id"": 108, ""qty"": 4, ""price"": 507.25}], ""driver_id"": 11}"
Order,"{""id"": 402, ""user_id"": 110, ""total"": 16610.14, ""date"": ""2022-04-20T17:20:27"", ""items"": [{""batch_id"": 16, ""qty"": 4, ""price"": 1570.49}, {""batch_id"": 20, ""qty"": 2, ""price"": 1552.23}, {""batch_id"": 56, ""qty"": 5, ""price"": 202.96}, {""batch_id"": 20, ""qty"": 4, ""price"": 1552.23}], ""driver_id"": 7}"
Order,"{""id"": 403, ""user_id"": 102, ""total"": 7336.63, ""date"": ""2022-06-12T07:50:34"", ""items"": [{""batch_id"": 122, ""qty"": 3, ""price"": 332.16}, {""batch_id"": 2, ""qty"": 1, ""price"": 600.18}, {""batch_id"": 10, ""qty"": 4, ""price"": 580.27}, {""batch_id"": 34, ""qty"": 3, ""price"": 1139.63}], ""driver_id"": 3}"
Order,"{""id"": 404, ""user_id"": 55, ""total"": 9214.06, ""date"": ""2024-07-07T09:53:25"", ""items"": [{""batch_id"": 85, ""qty"": 3, ""price"": 1626.82}, {""batch_id"": 79, ""qty"": 1, ""price"": 601.39}, {""batch_id"": 38, ""qty"": 3, ""price"": 1244.07}], ""driver_id"": 11}"
Order,"{""id"": 405, ""user_id"": 102, ""total"": 3196.67, ""date"": ""2023-02-15T10:06:16"", ""items"": [{""batch_id"": 80, ""qty"": 5, ""price"": 558.61}, {""batch_id"": 48, ""qty"": 2, ""price"": 201.81}], ""driver_id"": 4}"
Order,"{""id"": 406, ""user_id"": 62, ""total"": 13804.67, ""date"": ""2024-07-13T05:04:08"", ""items"": [{""batch_id"": 5, ""qty"": 4, ""price"": 686.45}, {""batch_id"": 79, ""qty"": 1, ""price"": 601.39}, {""batch_id"": 97, ""qty"": 4, ""price"": 2192.9}, {""batch_id"": 62, ""qty"": 4, ""price"": 421.47}], ""driver_id"": 9}"
Order,"{""id"": 407, ""user_id"": 33, ""total"": 1402.71, ""date"": ""2025-07-17T02:50:43"", ""items"": [{""batch_id"": 71, ""qty"": 3, ""price"": 467.57}], ""driver_id"": 11}"
Order,"{""id"": 408, ""user_id"": 45, ""total"": 5767.74, ""date"": ""2025-08-14T06:42:42"", ""items"": [{""batch_id"": 49, ""qty"": 4, ""price"": 235.48}, {""batch_id"": 82, ""qty"": 1, ""price"": 598.58}, {""batch_id"": 43, ""qty"": 3, ""price"": 1249.54}, {""batch_id"": 66, ""qty"": 1, ""price"": 478.62}], ""driver_id"": 6}"
Order,"{""id"": 409, ""user_id"": 75, ""total"": 3451.38, ""date"": ""2022-06-05T17:52:34"", ""items"": [{""batch_id"": 2, ""qty"": 1, ""price"": 600.18}, {""batch_id"": 148, ""qty"": 5, ""price"": 570.24}], ""driver_id"": 7}"
Order,"{""id"": 410, ""user_id"": 58, ""total"": 18257.45, ""date"": ""2024-12-31T07:07:05"", ""items"": [{""batch_id"": 44, ""qty"": 4, ""price"": 1354.98}, {""batch_id"": 112, ""qty"": 2, ""price"": 613.36}, {""batch_id"": 18, ""qty"": 5, ""price"": 1780.17}, {""batch_id"": 44, ""qty"": 2, ""price"": 1354.98}], ""driver_id"": 10}"
Order,"{""id"": 411, ""user_id"": 90, ""total"": 6915.92, ""date"": ""2024-05-10T21:42:01"", ""items"": [{""batch_id"": 42, ""qty"": 1, ""price"": 1212.54}, {""batch_id"": 42, ""qty"": 1, ""price"": 1212.54}, {""batch_id"": 61, ""qty"": 4, ""price"": 1122.71}], ""driver_id"": 11}"
Order,"{""id"": 412, ""user_id"": 98, ""total"": 2059.35, ""date"": ""2024-07-12T05:50:33"", ""items"": [{""batch_id"": 5, ""qty"": 3, ""price"": 686.45}], ""driver_id"": 8}"
Order,"{""id"": 413, ""user_id"": 94, ""total"": 5482.68, ""date"": ""2023-06-24T10:21:29"", ""items"": [{""batch_id"": 3, ""qty"": 1, ""price"": 612.09}, {""batch_id"": 131, ""qty"": 5, ""price"": 344.34}, {""batch_id"": 131, ""qty"": 1, ""price"": 344.34}, {""batch_id"": 78, ""qty"": 5, ""price"": 560.91}], ""driver_id"": 9}"
Order,"{""id"": 414, ""user_id"": 77, ""total"": 3878.74, ""date"": ""2023-09-13T05:11:39"", ""items"": [{""batch_id"": 131, ""qty"": 2, ""price"": 344.34}, {""batch_id"": 125, ""qty"": 5, ""price"": 362.54}, {""batch_id"": 131, ""qty"": 4, ""price"": 344.34}], ""driver_id"": 3}"
Order,"{""id"": 415, ""user_id"": 59, ""total"": 2316.46, ""date"": ""2025-02-05T09:09:30"", ""items"": [{""batch_id"": 57, ""qty"": 3, ""price"": 230.59}, {""batch_id"": 81, ""qty"": 2, ""price"": 586.53}, {""batch_id"": 55, ""qty"": 1, ""price"": 223.03}, {""batch_id"": 58, ""qty"": 1, ""price"": 228.6}], ""driver_id"": 9}"
Order,"{""id"": 416, ""user_id"": 85, ""total"": 24940.16, ""date"": ""2022-11-25T01:02:53"", ""items"": [{""batch_id"": 29, ""qty"": 1, ""price"": 6033.93}, {""batch_id"": 29, ""qty"": 3, ""price"": 6033.93}, {""batch_id"": 50, ""qty"": 4, ""price"": 201.11}], ""driver_id"": 9}"
Order,"{""id"": 417, ""user_id"": 49, ""total"": 5079.06, ""date"": ""2025-08-29T05:44:24"", ""items"": [{""batch_id"": 144, ""qty"": 2, ""price"": 605.54}, {""batch_id"": 139, ""qty"": 4, ""price"": 636.61}, {""batch_id"": 147, ""qty"": 2, ""price"": 660.77}], ""driver_id"": 7}"
Order,"{""id"": 418, ""user_id"": 47, ""total"": 12248.2, ""date"": ""2026-03-03T20:10:28"", ""items"": [{""batch_id"": 96, ""qty"": 4, ""price"": 2372.57}, {""batch_id"": 60, ""qty"": 4, ""price"": 235.35}, {""batch_id"": 133, ""qty"": 1, ""price"": 379.85}, {""batch_id"": 69, ""qty"": 3, ""price"": 478.89}], ""driver_id"": 2}"
Order,"{""id"": 419, ""user_id"": 110, ""total"": 3506.34, ""date"": ""2024-11-01T11:37:08"", ""items"": [{""batch_id"": 52, ""qty"": 2, ""price"": 230.51}, {""batch_id"": 81, ""qty"": 1, ""price"": 586.53}, {""batch_id"": 72, ""qty"": 3, ""price"": 435.28}, {""batch_id"": 57, ""qty"": 5, ""price"": 230.59}], ""driver_id"": 8}"
Order,"{""id"": 420, ""user_id"": 48, ""total"": 15880.44, ""date"": ""2023-07-19T21:38:03"", ""items"": [{""batch_id"": 14, ""qty"": 2, ""price"": 640.33}, {""batch_id"": 30, ""qty"": 2, ""price"": 1609.83}, {""batch_id"": 116, ""qty"": 3, ""price"": 534.14}, {""batch_id"": 115, ""qty"": 5, ""price"": 1955.54}], ""driver_id"": 8}"
Order,"{""id"": 421, ""user_id"": 61, ""total"": 4892.94, ""date"": ""2022-12-13T05:41:22"", ""items"": [{""batch_id"": 137, ""qty"": 5, ""price"": 652.2}, {""batch_id"": 88, ""qty"": 3, ""price"": 543.98}], ""driver_id"": 9}"
Order,"{""id"": 422, ""user_id"": 26, ""total"": 19706.62, ""date"": ""2024-11-25T18:20:05"", ""items"": [{""batch_id"": 83, ""qty"": 1, ""price"": 609.5}, {""batch_id"": 18, ""qty"": 5, ""price"": 1780.17}, {""batch_id"": 18, ""qty"": 5, ""price"": 1780.17}, {""batch_id"": 150, ""qty"": 2, ""price"": 647.71}], ""driver_id"": 10}"
Order,"{""id"": 423, ""user_id"": 18, ""total"": 1649.23, ""date"": ""2023-03-07T04:09:08"", ""items"": [{""batch_id"": 127, ""qty"": 3, ""price"": 380.66}, {""batch_id"": 108, ""qty"": 1, ""price"": 507.25}], ""driver_id"": 7}"
Order,"{""id"": 424, ""user_id"": 77, ""total"": 3400.05, ""date"": ""2024-04-04T06:09:54"", ""items"": [{""batch_id"": 12, ""qty"": 2, ""price"": 707.88}, {""batch_id"": 125, ""qty"": 4, ""price"": 362.54}, {""batch_id"": 106, ""qty"": 1, ""price"": 534.13}], ""driver_id"": 3}"
Order,"{""id"": 425, ""user_id"": 44, ""total"": 5918.23, ""date"": ""2024-12-31T02:55:12"", ""items"": [{""batch_id"": 90, ""qty"": 3, ""price"": 601.35}, {""batch_id"": 119, ""qty"": 3, ""price"": 555.1}, {""batch_id"": 6, ""qty"": 2, ""price"": 637.91}, {""batch_id"": 81, ""qty"": 2, ""price"": 586.53}], ""driver_id"": 5}"
Order,"{""id"": 426, ""user_id"": 67, ""total"": 3148.98, ""date"": ""2023-05-29T15:08:48"", ""items"": [{""batch_id"": 3, ""qty"": 4, ""price"": 612.09}, {""batch_id"": 123, ""qty"": 2, ""price"": 350.31}], ""driver_id"": 4}"
Order,"{""id"": 427, ""user_id"": 45, ""total"": 3003.36, ""date"": ""2022-01-18T06:48:53"", ""items"": [{""batch_id"": 68, ""qty"": 3, ""price"": 375.42}, {""batch_id"": 68, ""qty"": 5, ""price"": 375.42}], ""driver_id"": 4}"
Order,"{""id"": 428, ""user_id"": 46, ""total"": 16162.77, ""date"": ""2025-12-03T08:18:39"", ""items"": [{""batch_id"": 96, ""qty"": 5, ""price"": 2372.57}, {""batch_id"": 77, ""qty"": 3, ""price"": 663.19}, {""batch_id"": 64, ""qty"": 5, ""price"": 462.07}], ""driver_id"": 4}"
Order,"{""id"": 429, ""user_id"": 17, ""total"": 1137.59, ""date"": ""2025-02-28T10:46:35"", ""items"": [{""batch_id"": 55, ""qty"": 2, ""price"": 223.03}, {""batch_id"": 52, ""qty"": 3, ""price"": 230.51}], ""driver_id"": 4}"
Order,"{""id"": 430, ""user_id"": 86, ""total"": 710.25, ""date"": ""2025-03-18T16:08:14"", ""items"": [{""batch_id"": 136, ""qty"": 1, ""price"": 710.25}], ""driver_id"": 3}"
Order,"{""id"": 431, ""user_id"": 57, ""total"": 761.32, ""date"": ""2023-05-15T22:52:45"", ""items"": [{""batch_id"": 127, ""qty"": 2, ""price"": 380.66}], ""driver_id"": 2}"
Order,"{""id"": 432, ""user_id"": 62, ""total"": 3216.06, ""date"": ""2023-06-03T05:08:40"", ""items"": [{""batch_id"": 146, ""qty"": 3, ""price"": 604.82}, {""batch_id"": 126, ""qty"": 4, ""price"": 350.4}], ""driver_id"": 10}"
Order,"{""id"": 433, ""user_id"": 75, ""total"": 1896.94, ""date"": ""2023-12-14T10:34:38"", ""items"": [{""batch_id"": 24, ""qty"": 1, ""price"": 1896.94}], ""driver_id"": 9}"
Order,"{""id"": 434, ""user_id"": 45, ""total"": 8115.36, ""date"": ""2022-04-07T23:13:14"", ""items"": [{""batch_id"": 148, ""qty"": 3, ""price"": 570.24}, {""batch_id"": 68, ""qty"": 3, ""price"": 375.42}, {""batch_id"": 16, ""qty"": 3, ""price"": 1570.49}, {""batch_id"": 54, ""qty"": 3, ""price"": 188.97}], ""driver_id"": 7}"
Order,"{""id"": 435, ""user_id"": 20, ""total"": 230.59, ""date"": ""2025-01-29T05:54:33"", ""items"": [{""batch_id"": 57, ""qty"": 1, ""price"": 230.59}], ""driver_id"": 2}"
Order,"{""id"": 436, ""user_id"": 72, ""total"": 0.0, ""date"": ""2022-01-08T09:10:37"", ""items"": [], ""driver_id"": 7}"
Order,"{""id"": 437, ""user_id"": 100, ""total"": 6692.13, ""date"": ""2025-05-24T09:05:56"", ""items"": [{""batch_id"": 149, ""qty"": 3, ""price"": 656.0}, {""batch_id"": 1, ""qty"": 5, ""price"": 670.38}, {""batch_id"": 73, ""qty"": 3, ""price"": 457.41}], ""driver_id"": 8}"
Order,"{""id"": 438, ""user_id"": 89, ""total"": 2488.14, ""date"": ""2024-10-15T05:43:23"", ""items"": [{""batch_id"": 38, ""qty"": 2, ""price"": 1244.07}], ""driver_id"": 7}"
Order,"{""id"": 439, ""user_id"": 92, ""total"": 1710.72, ""date"": ""2022-08-18T12:51:21"", ""items"": [{""batch_id"": 148, ""qty"": 3, ""price"": 570.24}], ""driver_id"": 7}"
Order,"{""id"": 440, ""user_id"": 15, ""total"": 1411.04, ""date"": ""2024-03-08T17:58:12"", ""items"": [{""batch_id"": 129, ""qty"": 4, ""price"": 352.76}], ""driver_id"": 2}"
Order,"{""id"": 441, ""user_id"": 26, ""total"": 4885.85, ""date"": ""2026-01-30T19:27:51"", ""items"": [{""batch_id"": 65, ""qty"": 3, ""price"": 445.57}, {""batch_id"": 91, ""qty"": 1, ""price"": 2258.41}, {""batch_id"": 33, ""qty"": 1, ""price"": 1290.73}], ""driver_id"": 5}"
Order,"{""id"": 442, ""user_id"": 69, ""total"": 1328.64, ""date"": ""2022-10-05T18:40:41"", ""items"": [{""batch_id"": 122, ""qty"": 2, ""price"": 332.16}, {""batch_id"": 122, ""qty"": 2, ""price"": 332.16}], ""driver_id"": 2}"
Order,"{""id"": 443, ""user_id"": 68, ""total"": 5927.24, ""date"": ""2024-03-01T23:23:23"", ""items"": [{""batch_id"": 28, ""qty"": 1, ""price"": 1721.88}, {""batch_id"": 46, ""qty"": 2, ""price"": 205.74}, {""batch_id"": 24, ""qty"": 2, ""price"": 1896.94}], ""driver_id"": 2}"
Order,"{""id"": 444, ""user_id"": 94, ""total"": 2406.92, ""date"": ""2024-07-16T17:40:33"", ""items"": [{""batch_id"": 86, ""qty"": 4, ""price"": 601.73}], ""driver_id"": 7}"
Order,"{""id"": 445, ""user_id"": 58, ""total"": 549.7, ""date"": ""2023-09-04T22:17:53"", ""items"": [{""batch_id"": 76, ""qty"": 1, ""price"": 549.7}], ""driver_id"": 8}"
Order,"{""id"": 446, ""user_id"": 82, ""total"": 750.84, ""date"": ""2022-02-13T17:24:29"", ""items"": [{""batch_id"": 68, ""qty"": 2, ""price"": 375.42}], ""driver_id"": 5}"
Order,"{""id"": 447, ""user_id"": 102, ""total"": 8580.13, ""date"": ""2024-06-19T03:40:41"", ""items"": [{""batch_id"": 129, ""qty"": 5, ""price"": 352.76}, {""batch_id"": 61, ""qty"": 5, ""price"": 1122.71}, {""batch_id"": 79, ""qty"": 2, ""price"": 601.39}], ""driver_id"": 10}"
Order,"{""id"": 448, ""user_id"": 12, ""total"": 4421.5, ""date"": ""2023-08-01T09:08:37"", ""items"": [{""batch_id"": 31, ""qty"": 2, ""price"": 1167.19}, {""batch_id"": 117, ""qty"": 4, ""price"": 521.78}], ""driver_id"": 6}"
Order,"{""id"": 449, ""user_id"": 45, ""total"": 6475.21, ""date"": ""2022-08-20T19:44:55"", ""items"": [{""batch_id"": 11, ""qty"": 4, ""price"": 584.93}, {""batch_id"": 47, ""qty"": 5, ""price"": 199.53}, {""batch_id"": 11, ""qty"": 4, ""price"": 584.93}, {""batch_id"": 47, ""qty"": 4, ""price"": 199.53}], ""driver_id"": 3}"
Order,"{""id"": 450, ""user_id"": 68, ""total"": 4662.15, ""date"": ""2025-11-23T15:24:43"", ""items"": [{""batch_id"": 142, ""qty"": 3, ""price"": 748.21}, {""batch_id"": 87, ""qty"": 4, ""price"": 604.38}], ""driver_id"": 4}"
Order,"{""id"": 451, ""user_id"": 111, ""total"": 6269.46, ""date"": ""2026-02-06T11:08:29"", ""items"": [{""batch_id"": 35, ""qty"": 4, ""price"": 1336.33}, {""batch_id"": 64, ""qty"": 2, ""price"": 462.07}], ""driver_id"": 3}"
